X.U.FEFF.终端,IMEID,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/4 8:00,东经,99.93149,北纬,26.50584,0,234,2187,-1.26,4.191,0,9,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/4 7:00,东经,99.93156,北纬,26.50588,0,351,2135,-1.88,4.191,1,7,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/4 6:00,东经,99.93138,北纬,26.5058,0,56,2154,-1.75,4.191,0,8,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/4 2:00,东经,99.93158,北纬,26.50583,0,112,2220,1.01,4.2,0,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 23:00,东经,99.93091,北纬,26.50564,0,271,2218,4,4.2,0,9,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 21:00,东经,99.93148,北纬,26.50579,0,198,2204,8,4.209,0,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 19:00,东经,99.93147,北纬,26.50587,0,145,2198,15.13,4.212,0,8,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 18:00,东经,99.93134,北纬,26.5058,0,188,2189,18.62,4.212,1,7,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 17:00,东经,99.93141,北纬,26.50591,1.7,93,2197,25.37,4.215,0,8,0.9,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 16:00,东经,99.93141,北纬,26.50587,0,125,2200,29.36,4.215,0,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 15:00,东经,99.93153,北纬,26.50595,0,79,2208,33,4.215,0,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 13:00,东经,99.93134,北纬,26.50587,0,311,2195,34.43,4.212,0,9,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 7:00,东经,99.93133,北纬,26.50586,0,220,2191,-2.12,4.185,0,9,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 5:00,东经,99.9312,北纬,26.50581,0,123,2200,-0.47,4.185,0,9,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 4:00,东经,99.93132,北纬,26.50586,0,164,2191,-0.12,4.188,0,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 2:00,东经,99.93137,北纬,26.50592,0,123,2188,0.61,4.188,0,15,0.6,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 1:00,东经,99.93172,北纬,26.50585,0,84,2232,1.3,4.194,0,11,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/3 0:00,东经,99.93145,北纬,26.50588,0,102,2204,3,4.194,0,11,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 23:00,东经,99.9314,北纬,26.50584,0,36,2227,3.28,4.197,1,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 21:00,东经,99.93134,北纬,26.50594,0,277,2198,6.25,4.2,0,11,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 20:00,东经,99.93146,北纬,26.50584,0,263,2229,8.51,4.209,0,9,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 19:00,东经,99.93137,北纬,26.50597,0,283,2176,13,4.209,0,7,1.1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 18:00,东经,99.93133,北纬,26.50595,0,218,2192,18.12,4.212,0,9,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 17:00,东经,99.93135,北纬,26.50595,0,61,2192,22.17,4.212,0,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 16:00,东经,99.93176,北纬,26.50577,0,289,2159,25.1,4.212,0,10,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 14:00,东经,99.93185,北纬,26.50561,0,22,2199,23.73,4.212,0,9,0.9,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 12:00,东经,99.93175,北纬,26.5059,0,324,2255,26.13,4.212,0,7,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 9:00,东经,99.93173,北纬,26.50566,0,15,2174,3.02,4.197,0,5,1.2,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 8:00,东经,99.93179,北纬,26.50593,0,8,2097,-1.5,4.185,0,5,2.7,0.9,B,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 5:00,东经,99.9317,北纬,26.50576,0,359,2155,0.75,4.194,0,8,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 4:00,东经,99.93174,北纬,26.50567,0,71,2233,1.1,4.197,1,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 3:00,东经,99.93146,北纬,26.50583,0,274,2196,1.75,4.197,0,8,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 2:00,东经,99.93142,北纬,26.50579,0,147,2226,3.5,4.197,0,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 1:00,东经,99.93183,北纬,26.50548,0,7,2168,4.5,4.2,1,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/2 0:00,东经,99.93166,北纬,26.5059,0,113,2176,6.5,4.203,0,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 23:00,东经,99.93163,北纬,26.50589,0,75,2198,6.9,4.203,0,9,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 22:00,东经,99.93147,北纬,26.50579,0,104,2211,8.48,4.203,0,15,1.2,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 21:00,东经,99.93165,北纬,26.506,0,320,2170,8.37,4.206,0,9,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 19:00,东经,99.93165,北纬,26.50612,0,83,2153,15.43,4.212,0,7,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 18:00,东经,99.93137,北纬,26.50604,0,224,2187,19.79,4.212,0,8,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 16:00,东经,99.9313,北纬,26.50604,0,142,2198,28.37,4.215,1,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 15:00,东经,99.93143,北纬,26.50597,0,58,2188,32.36,4.215,0,10,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 14:00,东经,99.9314,北纬,26.50591,0,110,2232,33.37,4.215,0,11,0.7,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 12:00,东经,99.93159,北纬,26.50575,0,154,2209,28.06,4.209,0,11,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 11:00,东经,99.93139,北纬,26.5058,0,121,2216,20.35,4.206,0,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 10:00,东经,99.93141,北纬,26.50597,0,156,2235,11,4.2,0,12,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 9:00,东经,99.93149,北纬,26.50592,0,75,2191,2.87,4.191,0,6,1.6,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 4:00,东经,99.9323,北纬,26.50559,0,341,2381,0.37,4.191,0,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 2:00,东经,99.9314,北纬,26.50587,0,139,2215,1.75,4.191,0,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/3/1 0:00,东经,99.93137,北纬,26.50592,0,310,2200,4.75,4.2,0,12,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 23:00,东经,99.93136,北纬,26.50585,0,300,2182,4.12,4.197,0,10,0.8,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 22:00,东经,99.93123,北纬,26.50592,0,165,2183,5.57,4.203,0,15,1.4,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 21:00,东经,99.93137,北纬,26.50585,0,107,2211,6.5,4.2,0,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 20:00,东经,99.93145,北纬,26.506,0,355,2191,8.33,4.203,1,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 19:00,东经,99.93138,北纬,26.50592,0,121,2170,12.5,4.209,0,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 17:00,东经,99.93142,北纬,26.50582,0,133,2203,20.61,4.212,0,10,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 14:00,东经,99.93136,北纬,26.50592,0,247,2202,26.37,4.215,0,13,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 12:00,东经,99.93152,北纬,26.50578,0,272,2211,26.73,4.209,0,8,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 11:00,东经,99.9315,北纬,26.50571,0,126,2223,18.92,4.206,0,7,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 9:00,东经,99.93144,北纬,26.50592,0,117,2177,2.61,4.197,0,8,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 7:00,东经,99.93141,北纬,26.50561,0,285,2146,-0.37,4.188,1,8,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 6:00,东经,99.93097,北纬,26.50533,0,355,2070,0.12,4.188,0,8,1.1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 3:00,东经,99.93147,北纬,26.50573,0,265,2183,3.21,4.197,0,9,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 2:00,东经,99.93144,北纬,26.50568,0,72,2197,5.5,4.197,1,7,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 1:00,东经,99.9317,北纬,26.50568,0,335,2211,5.66,4.197,0,9,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/28 0:00,东经,99.93152,北纬,26.50578,0,268,2194,4.12,4.2,0,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 22:00,东经,99.93127,北纬,26.50582,0,56,2225,5.11,4.203,0,8,1.5,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 21:00,东经,99.93132,北纬,26.50594,0,130,2194,7.37,4.206,0,7,1.1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 18:00,东经,99.93142,北纬,26.5059,0,123,2199,14.87,4.209,1,9,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 17:00,东经,99.93151,北纬,26.50576,0,45,2259,14.91,4.212,0,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 14:00,东经,99.9316,北纬,26.50566,0,314,2182,21.12,4.212,1,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 13:00,东经,99.93202,北纬,26.50545,0,28,2212,27.51,4.212,0,9,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 12:00,东经,99.93159,北纬,26.50565,0,234,2216,27.87,4.209,0,6,2,0.8,B,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 11:00,东经,99.93153,北纬,26.50565,0,12,2212,17.75,4.203,0,7,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 10:00,东经,99.93144,北纬,26.50579,0,147,2197,7.5,4.203,0,7,0.9,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 8:00,东经,99.93128,北纬,26.50585,0,65,2183,-1.85,4.182,0,7,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 7:00,东经,99.9313,北纬,26.50584,0,49,2172,-1.87,4.182,0,9,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 6:00,东经,99.93134,北纬,26.50595,0,46,2156,-0.42,4.185,0,9,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 5:00,东经,99.93137,北纬,26.50588,0,335,2190,-1.23,4.185,0,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 3:00,东经,99.93132,北纬,26.50617,0,120,2100,0.87,4.194,0,10,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/27 0:00,东经,99.93142,北纬,26.50591,0,337,2207,3.62,4.197,0,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 22:00,东经,99.9313,北纬,26.50612,0,296,2182,5.1,4.2,0,11,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 18:00,东经,99.93147,北纬,26.50599,0,277,2207,19.65,4.209,0,5,1.8,0.8,B,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 17:00,东经,99.93132,北纬,26.50598,0,157,2200,18.54,4.212,0,8,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 15:00,东经,99.9313,北纬,26.5059,0,212,2192,24.65,4.212,0,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 13:00,东经,99.93133,北纬,26.50588,0,167,2177,34.13,4.215,0,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 12:00,东经,99.93134,北纬,26.50593,0,111,2188,27.6,4.209,0,6,1.2,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 11:00,东经,99.93132,北纬,26.50589,0,86,2186,18.23,4.203,0,12,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 10:00,东经,99.93132,北纬,26.50594,0,153,2186,12.06,4.203,0,4,1.4,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 8:00,东经,99.93125,北纬,26.50579,0,77,2176,1.25,4.182,0,8,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 6:00,东经,99.93143,北纬,26.50557,0,186,2173,1.43,4.194,0,8,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 4:00,东经,99.93147,北纬,26.50556,0,167,2252,1.12,4.194,0,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 3:00,东经,99.93147,北纬,26.50572,0,289,2193,2.25,4.194,0,8,1,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 2:00,东经,99.93142,北纬,26.50558,0,97,2219,2.37,4.2,0,6,1.5,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/26 1:00,东经,99.93183,北纬,26.50568,0,28,2230,4.37,4.2,0,6,1.2,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 23:00,东经,99.9314,北纬,26.50592,0,337,2221,7.77,4.203,0,8,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 21:00,东经,99.93097,北纬,26.50567,0,284,2189,10.32,4.209,0,5,1.4,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 18:00,东经,99.93153,北纬,26.50599,0,316,2178,19.81,4.212,1,6,1.1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 17:00,东经,99.93156,北纬,26.50583,0,329,2194,21.85,4.212,0,6,1.1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 12:00,东经,99.93164,北纬,26.50569,0,283,2190,27.78,4.212,0,8,1,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 10:00,东经,99.9316,北纬,26.5058,0,342,2250,9.5,4.197,0,8,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 9:00,东经,99.93166,北纬,26.50621,0,101,2237,1.71,4.191,0,6,1.6,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 8:00,东经,99.93124,北纬,26.5059,0,108,2188,-1.87,4.179,0,7,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 5:00,东经,99.93119,北纬,26.50643,0,57,2109,-0.12,4.179,1,9,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 4:00,东经,99.93134,北纬,26.50593,0,159,2163,0.12,4.188,0,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 3:00,东经,99.93127,北纬,26.5059,0,203,2175,0.12,4.188,0,11,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 2:00,东经,99.9314,北纬,26.5059,0,217,2182,0.37,4.191,1,8,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/25 0:00,东经,99.93138,北纬,26.50602,0,347,2183,5.3,4.2,0,11,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 23:00,东经,99.9313,北纬,26.50599,0,184,2193,5.81,4.2,0,11,0.7,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 22:00,东经,99.9315,北纬,26.50587,0,337,2187,5.96,4.2,0,12,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 21:00,东经,99.93143,北纬,26.50588,0,20,2225,7.56,4.2,0,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 20:00,东经,99.93137,北纬,26.50583,0,39,2217,10.23,4.209,0,12,0.7,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 18:00,东经,99.93143,北纬,26.50599,0,116,2197,20.25,4.212,0,8,1,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 17:00,东经,99.9313,北纬,26.50594,0,134,2179,25.55,4.215,0,12,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 16:00,东经,99.93134,北纬,26.50589,0,2,2168,28.83,4.215,0,12,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 14:00,东经,99.93126,北纬,26.50592,0,291,2099,33.62,4.212,0,10,0.7,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 13:00,东经,99.93133,北纬,26.5059,0,117,2190,32.12,4.215,0,9,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 9:00,东经,99.93167,北纬,26.50577,0,224,2154,4.81,4.2,0,7,1.1,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 8:00,东经,99.93148,北纬,26.50572,0,212,2184,1.73,4.191,0,7,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 7:00,东经,99.93143,北纬,26.50573,0,208,2190,2.68,4.191,0,6,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 5:00,东经,99.9318,北纬,26.50536,0,60,2270,1.88,4.194,0,7,1.1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 2:00,东经,99.93167,北纬,26.50563,0,289,2170,5.75,4.197,0,8,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/24 1:00,东经,99.93176,北纬,26.50559,0,282,2202,7.75,4.2,0,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 22:00,东经,99.9315,北纬,26.50579,0,217,2178,9.88,4.206,0,10,0.9,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 21:00,东经,99.93191,北纬,26.50617,0,345,2196,9.87,4.206,0,7,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 19:00,东经,99.93159,北纬,26.50596,0,326,2174,13.26,4.212,0,7,1.1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 17:00,东经,99.93143,北纬,26.50577,0,152,2174,19.33,4.215,0,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 16:00,东经,99.93147,北纬,26.50581,0,23,2154,26.58,4.215,1,10,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 15:00,东经,99.93172,北纬,26.50594,0,195,2141,28.25,4.212,0,8,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 10:00,东经,99.93135,北纬,26.50598,0,161,2198,10.98,4.194,0,8,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 9:00,东经,99.93131,北纬,26.50589,0,126,2179,9,4.191,0,7,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 8:00,东经,99.93127,北纬,26.50582,0,267,2182,5.35,4.179,0,12,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 7:00,东经,99.93117,北纬,26.50596,0,78,2211,5.87,4.185,0,8,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 5:00,东经,99.93102,北纬,26.50598,0,209,2209,6.52,4.185,0,7,1.1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 4:00,东经,99.93129,北纬,26.50584,0,295,2171,7.25,4.191,0,8,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 3:00,东经,99.93135,北纬,26.50587,0,226,2190,7.62,4.194,0,11,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 1:00,东经,99.93136,北纬,26.50589,0,333,2187,7.86,4.191,0,14,0.7,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/23 0:00,东经,99.9315,北纬,26.50581,0,323,2182,9.12,4.197,0,10,0.9,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 22:00,东经,99.93134,北纬,26.50594,0,127,2202,10,4.203,0,11,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 21:00,东经,99.93135,北纬,26.5059,0,134,2178,9.25,4.203,0,8,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 20:00,东经,99.9313,北纬,26.50596,0,21,2191,10.62,4.2,0,15,0.6,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 18:00,东经,99.9315,北纬,26.50586,0,143,2184,17.82,4.212,0,8,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 17:00,东经,99.93145,北纬,26.50592,0,139,2193,20.52,4.212,0,10,0.8,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 14:00,东经,99.93133,北纬,26.50594,0,97,2177,28.25,4.212,0,15,0.6,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 13:00,东经,99.93164,北纬,26.50599,0,77,2287,27.5,4.209,0,7,1.1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 10:00,东经,99.93157,北纬,26.50587,0,173,2195,9,4.188,0,7,1,0.8,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 9:00,东经,99.93149,北纬,26.5057,0,142,2163,7.12,4.182,0,8,0.8,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 8:00,东经,99.93156,北纬,26.50574,0,298,2152,7.03,4.188,0,7,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 6:00,东经,99.93189,北纬,26.50593,0,273,2202,8.12,4.188,0,7,1,0.7,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 5:00,东经,99.93134,北纬,26.50558,0,244,2170,8.75,4.191,0,8,1,0.9,A,有效
赤麻鸭01（雄）·KIZ072·剑湖·20220223,35404419,2023/2/22 3:00,东经,99.93155,北纬,26.50571,0,310,2204,8.83,4.194,0,11,0.7,0.7,A,有效
